districtid,weekid,cases
470,24,164
470,25,230
471,1,0
471,2,0
471,3,0
471,4,0
471,5,0
471,6,0
471,7,12
471,8,30
471,9,-3
471,10,11
471,11,16
471,12,23
471,13,58
471,14,88
471,15,69
471,16,82
471,17,107
471,18,93
471,19,149
471,20,160
471,21,245
471,22,324
471,23,379
471,24,316
471,25,407
472,1,0
472,2,0
472,3,0
472,4,0
472,5,0
472,6,0
472,7,0
472,8,0
472,9,2
472,10,11
472,11,9
472,12,34
472,13,7
472,14,11
472,15,31
472,16,56
472,17,108
472,18,38
472,19,95
472,20,127
472,21,187
472,22,221
472,23,157
472,24,316
472,25,314
473,1,0
473,2,0
473,3,0
473,4,0
473,5,0
473,6,0
473,7,0
473,8,8
473,9,3
473,10,3
473,11,3
473,12,53
473,13,38
473,14,31
473,15,42
473,16,72
473,17,74
473,18,128
473,19,76
473,20,160
473,21,170
473,22,316
473,23,824
473,24,1077
473,25,1541
474,1,0
474,2,0
474,3,0
474,4,0
474,5,0
474,6,0
474,7,24
474,8,107
474,9,102
474,10,40
474,11,62
474,12,78
474,13,112
474,14,172
474,15,179
474,16,178
474,17,315
474,18,349
474,19,224
474,20,254
474,21,277
474,22,344
474,23,434
474,24,646
474,25,937
475,1,0
475,2,0
475,3,0
475,4,0
475,5,0
475,6,0
475,7,4
475,8,31
475,9,33
475,10,24
475,11,13
475,12,41
475,13,30
475,14,26
475,15,42
475,16,57
475,17,108
475,18,131
475,19,160
475,20,193
475,21,215
475,22,151
475,23,152
475,24,126
475,25,167
476,1,0
476,2,0
476,3,0
476,4,0
476,5,0
476,6,0
476,7,0
476,8,1
476,9,10
476,10,16
476,11,4
476,12,2
476,13,5
476,14,19
476,15,19
476,16,49
476,17,103
476,18,57
476,19,84
476,20,392
476,21,235
476,22,230
476,23,196
476,24,156
476,25,160
477,1,0
477,2,0
477,3,0
477,4,0
477,5,0
477,6,0
477,7,24
477,8,28
477,9,3
477,10,0
477,11,2
477,12,5
477,13,3
477,14,6
477,15,19
477,16,22
477,17,27
477,18,51
477,19,71
477,20,78
477,21,187
477,22,161
477,23,423
477,24,265
477,25,222
478,1,0
478,2,0
478,3,0
478,4,0
478,5,0
478,6,0
478,7,0
478,8,0
478,9,0
478,10,0
478,11,0
478,12,0
478,13,0
478,14,0
478,15,0
478,16,1
478,17,3
478,18,1
478,19,8
478,20,5
478,21,0
478,22,0
478,23,1
478,24,3
478,25,7
479,1,0
479,2,0
479,3,0
479,4,0
479,5,0
479,6,0
479,7,0
479,8,0
479,9,0
479,10,0
479,11,0
479,12,23
479,13,0
479,14,25
479,15,12
479,16,6
479,17,35
479,18,7
479,19,36
479,20,29
479,21,90
479,22,25
479,23,2
479,24,10
479,25,18
480,1,0
480,2,0
480,3,0
480,4,0
480,5,0
480,6,0
480,7,12
480,8,13
480,9,26
480,10,29
480,11,42
480,12,30
480,13,41
480,14,65
480,15,66
480,16,84
480,17,175
480,18,251
480,19,285
480,20,727
480,21,435
480,22,559
480,23,734
480,24,1114
480,25,918
481,1,0
481,2,0
481,3,0
481,4,0
481,5,0
481,6,0
481,7,0
481,8,0
481,9,1
481,10,1
481,11,1
481,12,0
481,13,2
481,14,4
481,15,6
481,16,18
481,17,33
481,18,61
481,19,52
481,20,115
481,21,99
481,22,167
481,23,177
481,24,138
481,25,171
482,1,0
482,2,0
482,3,0
482,4,0
482,5,0
482,6,0
482,7,3
482,8,6
482,9,4
482,10,41
482,11,26
482,12,14
482,13,35
482,14,15
482,15,121
482,16,340
482,17,327
482,18,271
482,19,262
482,20,111
482,21,161
482,22,129
482,23,74
482,24,103
482,25,96
483,1,0
483,2,0
483,3,0
483,4,0
483,5,0
483,6,0
483,7,2952
483,8,4505
483,9,5691
483,10,10262
483,11,9625
483,12,8912
483,13,9477
483,14,8498
483,15,8923
483,16,8985
483,17,8508
483,18,8605
483,19,7710
483,20,7271
483,21,6985
483,22,5400
483,23,7646
483,24,8027
483,25,10323
484,1,0
484,2,0
484,3,0
484,4,0
484,5,0
484,6,0
484,7,0
484,8,0
484,9,0
484,10,12
484,11,70
484,12,4
484,13,24
484,14,9
484,15,2
484,16,2
484,17,0
484,18,12
484,19,28
484,20,12
484,21,4
484,22,5
484,23,20
484,24,108
484,25,113
485,1,0
485,2,0
485,3,0
485,4,0
485,5,0
485,6,0
485,7,27
485,8,9
485,9,21
485,10,15
485,11,15
485,12,27
485,13,86
485,14,28
485,15,37
485,16,63
485,17,121
485,18,309
485,19,53
485,20,244
485,21,351
485,22,466
485,23,271
485,24,124
485,25,120
486,1,0
486,2,0
486,3,0
486,4,0
486,5,0
486,6,0
486,7,0
486,8,-1
486,9,4
486,10,30
486,11,48
486,12,37
486,13,42
486,14,23
486,15,37
486,16,48
486,17,69
486,18,136
486,19,143
486,20,238
486,21,402
486,22,597
486,23,791
486,24,596
486,25,453
487,1,0
487,2,0
487,3,0
487,4,0
487,5,0
487,6,0
487,7,5
487,8,3
487,9,0
487,10,14
487,11,34
487,12,30
487,13,60
487,14,72
487,15,30
487,16,44
487,17,97
487,18,117
487,19,153
487,20,190
487,21,149
487,22,217
487,23,262
487,24,413
487,25,618
488,1,0
488,2,0
488,3,0
488,4,0
488,5,0
488,6,0
488,7,0
488,8,3
488,9,17
488,10,15
488,11,20
488,12,23
488,13,73
488,14,54
488,15,83
488,16,156
488,17,195
488,18,443
488,19,486
488,20,891
488,21,775
488,22,913
488,23,947
488,24,701
488,25,691
489,1,0
489,2,0
489,3,0
489,4,0
489,5,0
489,6,0
489,7,1
489,8,0
489,9,0
489,10,2
489,11,4
489,12,3
489,13,17
489,14,35
489,15,86
489,16,174
489,17,364
489,18,741
489,19,1123
489,20,1945
489,21,2274
489,22,3059
489,23,2389
489,24,4506
489,25,4584
490,1,0
490,2,0
490,3,0
490,4,0
490,5,0
490,6,0
490,7,0
490,8,0
490,9,0
490,10,1
490,11,1
490,12,0
490,13,0
490,14,11
490,15,22
490,16,18
490,17,36
490,18,67
490,19,27
490,20,95
490,21,69
490,22,118
490,23,268
490,24,296
490,25,321
491,1,0
491,2,0
491,3,0
491,4,0
491,5,0
491,6,0
491,7,0
491,8,3
491,9,3
491,10,13
491,11,48
491,12,57
491,13,56
491,14,75
491,15,34
491,16,44
491,17,70
491,18,135
491,19,200
491,20,312
491,21,505
491,22,643
491,23,555
491,24,805
491,25,798
492,1,0
492,2,0
492,3,0
492,4,0
492,5,0
492,6,0
492,7,1
492,8,0
492,9,4
492,10,2
492,11,8
492,12,17
492,13,30
492,14,89
492,15,54
492,16,30
492,17,74
492,18,65
492,19,115
492,20,239
492,21,304
492,22,428
492,23,363
492,24,573
492,25,739
493,1,0
493,2,0
493,3,0
493,4,0
493,5,0
493,6,0
493,7,5
493,8,1
493,9,42
493,10,135
493,11,150
493,12,48
493,13,44
493,14,56
493,15,24
493,16,78
493,17,215
493,18,155
493,19,164
493,20,218
493,21,221
493,22,249
493,23,284
493,24,126
493,25,186
494,1,0
494,2,0
494,3,0
494,4,0
494,5,0
494,6,0
494,7,39
494,8,78
494,9,128
494,10,113
494,11,91
494,12,182
494,13,244
494,14,289
494,15,129
494,16,272
494,17,285
494,18,526
494,19,849
494,20,1855
494,21,2794
494,22,4892
494,23,5977
494,24,7332
494,25,10061
495,1,0
495,2,0
495,3,0
495,4,0
495,5,0
495,6,0
495,7,0
495,8,0
495,9,5
495,10,70
495,11,144
495,12,92
495,13,13
495,14,32
495,15,88
495,16,76
495,17,34
495,18,120
495,19,242
495,20,273
495,21,292
495,22,249
495,23,396
495,24,422
495,25,690
496,1,0
496,2,0
496,3,0
496,4,0
496,5,0
496,6,0
496,7,2
496,8,3
496,9,28
496,10,16
496,11,26
496,12,11
496,13,24
496,14,21
496,15,35
496,16,147
496,17,103
496,18,534
496,19,441
496,20,841
496,21,733
496,22,674
496,23,550
496,24,295
496,25,254
497,1,0
497,2,0
497,3,0
497,4,0
497,5,0
497,6,0
497,7,2
497,8,16
497,9,0
497,10,0
497,11,0
497,12,8
497,13,7
497,14,0
497,15,3
497,16,10
497,17,57
497,18,143
497,19,205
497,20,218
497,21,225
497,22,228
497,23,334
497,24,471
497,25,527
498,1,0
498,2,0
498,3,0
498,4,0
498,5,0
498,6,0
498,7,0
498,8,0
498,9,0
498,10,0
498,11,0
498,12,2
498,13,1
498,14,1
498,15,6
498,16,3
498,17,5
498,18,21
498,19,20
498,20,30
498,21,76
498,22,16
498,23,10
498,24,4
498,25,6
499,1,0
499,2,0
499,3,0
499,4,0
499,5,0
499,6,0
499,7,3
499,8,29
499,9,26
499,10,39
499,11,10
499,12,60
499,13,36
499,14,75
499,15,39
499,16,70
499,17,165
499,18,227
499,19,432
499,20,569
499,21,1158
499,22,888
499,23,1283
499,24,1472
499,25,2317
500,1,0
500,2,0
500,3,0
500,4,0
500,5,0
500,6,0
500,7,1
500,8,7
500,9,3
500,10,10
500,11,2
500,12,6
500,13,8
500,14,35
500,15,82
500,16,32
500,17,51
500,18,112
500,19,137
500,20,145
500,21,254
500,22,280
500,23,425
500,24,758
500,25,810
501,1,0
501,2,0
501,3,0
501,4,0
501,5,0
501,6,0
501,7,0
501,8,0
501,9,0
501,10,0
501,11,0
501,12,0
501,13,0
501,14,6
501,15,3
501,16,14
501,17,71
501,18,46
501,19,16
501,20,15
501,21,31
501,22,68
501,23,72
501,24,99
501,25,131
502,1,0
502,2,0
502,3,0
502,4,0
502,5,0
502,6,0
502,7,0
502,8,0
502,9,1
502,10,2
502,11,3
502,12,5
502,13,7
502,14,16
502,15,42
502,16,6
502,17,14
502,18,20
502,19,104
502,20,110
502,21,75
502,22,55
502,23,63
502,24,79
502,25,68
503,1,0
503,2,0
503,3,0
503,4,0
503,5,0
503,6,0
503,7,0
503,8,0
503,9,0
503,10,0
503,11,10
503,12,7
503,13,2
503,14,7
503,15,4
503,16,2
503,17,4
503,18,41
503,19,52
503,20,36
503,21,68
503,22,30
503,23,48
503,24,76
503,25,141
504,1,0
504,2,0
504,3,0
504,4,0
504,5,0
504,6,0
504,7,131
504,8,333
504,9,240
504,10,96
504,11,180
504,12,301
504,13,440
504,14,783
504,15,1068
504,16,1230
504,17,1951
504,18,2084
504,19,3216
504,20,3043
504,21,4398
504,22,6037
504,23,5726
504,24,6115
504,25,6681
505,1,0
505,2,0
505,3,0
505,4,0
505,5,0
505,6,0
505,7,5
505,8,0
505,9,0
505,10,7
505,11,10
505,12,6
505,13,8
505,14,9
505,15,41
505,16,53
505,17,98
505,18,105
505,19,103
505,20,114
505,21,88
505,22,70
505,23,76
505,24,70
505,25,83
506,1,0
506,2,0
506,3,0
506,4,0
506,5,0
506,6,0
506,7,1
506,8,1
506,9,30
506,10,23
506,11,28
506,12,39
506,13,55
506,14,20
506,15,53
506,16,86
506,17,145
506,18,355
506,19,198
506,20,371
506,21,219
506,22,225
506,23,154
506,24,112
506,25,179
507,1,0
507,2,0
507,3,0
507,4,0
507,5,0
507,6,0
507,7,0
507,8,1
507,9,5
507,10,26
507,11,33
507,12,18
507,13,25
507,14,5
507,15,25
507,16,26
507,17,101
507,18,61
507,19,132
507,20,198
507,21,247
507,22,435
507,23,703
507,24,825
507,25,453
508,1,0
508,2,0
508,3,0
508,4,0
508,5,0
508,6,0
508,7,0
508,8,10
508,9,40
508,10,8
508,11,141
508,12,109
508,13,62
508,14,46
508,15,20
508,16,13
508,17,38
508,18,40
508,19,62
508,20,147
508,21,90
508,22,65
508,23,141
508,24,139
508,25,150
509,1,0
509,2,0
509,3,0
509,4,0
509,5,0
509,6,0
509,7,0
509,8,6
509,9,-1
509,10,0
509,11,0
509,12,0
509,13,0
509,14,16
509,15,36
509,16,57
509,17,56
509,18,231
509,19,251
509,20,141
509,21,146
509,22,85
509,23,205
509,24,313
509,25,306
510,1,0
510,2,0
510,3,0
510,4,0
510,5,0
510,6,0
510,7,0
510,8,0
510,9,0
510,10,0
510,11,0
510,12,0
510,13,0
510,14,7
510,15,1
510,16,3
510,17,1
510,18,11
510,19,9
510,20,17
510,21,16
510,22,6
510,23,23
510,24,73
510,25,37
511,1,0
511,2,0
511,3,0
511,4,0
511,5,0
511,6,0
511,7,0
511,8,196
511,9,93
511,10,109
511,11,230
511,12,360
511,13,458
511,14,411
511,15,641
511,16,1001
511,17,1726
511,18,2760
511,19,3834
511,20,3873
511,21,4228
511,22,4142
511,23,4510
511,24,4188
511,25,4314
512,1,0
512,2,0
512,3,0
512,4,0
512,5,0
512,6,0
512,7,0
512,8,0
512,9,0
512,10,0
512,11,1
512,12,0
512,13,0
512,14,0
512,15,0
512,16,0
512,17,0
512,18,1
512,19,0
512,20,0
512,21,2
512,22,6
512,23,4
512,24,6
512,25,3
513,1,0
513,2,0
513,3,0
513,4,0
513,5,0
513,6,0
513,7,0
513,8,1
513,9,2
513,10,1
513,11,3
513,12,6
513,13,0
513,14,3
513,15,8
513,16,26
513,17,22
513,18,66
513,19,132
513,20,173
513,21,87
513,22,131
513,23,142
513,24,182
513,25,279
514,1,0
514,2,0
514,3,0
514,4,0
514,5,0
514,6,0
514,7,0
514,8,0
514,9,0
514,10,0
514,11,18
514,12,50
514,13,6
514,14,5
514,15,2
514,16,1
514,17,4
514,18,14
514,19,6
514,20,37
514,21,20
514,22,86
514,23,55
514,24,103
514,25,338
515,1,0
515,2,0
515,3,0
515,4,0
515,5,0
515,6,0
515,7,1
515,8,1
515,9,6
515,10,0
515,11,5
515,12,15
515,13,26
515,14,22
515,15,44
515,16,64
515,17,65
515,18,119
515,19,68
515,20,52
515,21,44
515,22,35
515,23,40
515,24,66
515,25,89
516,1,0
516,2,0
516,3,0
516,4,0
516,5,0
516,6,0
516,7,0
516,8,0
516,9,4
516,10,22
516,11,37
516,12,52
516,13,25
516,14,26
516,15,26
516,16,58
516,17,92
516,18,136
516,19,153
516,20,370
516,21,1084
516,22,1344
516,23,1351
516,24,889
516,25,1418
517,1,0
517,2,0
517,3,0
517,4,0
517,5,0
517,6,0
517,7,0
517,8,0
517,9,0
517,10,0
517,11,0
517,12,0
517,13,0
517,14,1
517,15,0
517,16,0
517,17,0
517,18,0
517,19,0
517,20,0
517,21,0
517,22,0
517,23,2
517,24,24
517,25,1
518,1,0
518,2,0
518,3,0
518,4,0
518,5,0
518,6,0
518,7,0
518,8,0
518,9,0
518,10,0
518,11,5
518,12,0
518,13,24
518,14,1
518,15,1
518,16,3
518,17,39
518,18,42
518,19,84
518,20,40
518,21,79
518,22,29
518,23,71
518,24,39
518,25,91
519,1,0
519,2,0
519,3,0
519,4,0
519,5,0
519,6,0
519,7,1
519,8,0
519,9,9
519,10,36
519,11,85
519,12,82
519,13,53
519,14,72
519,15,146
519,16,111
519,17,217
519,18,228
519,19,354
519,20,352
519,21,486
519,22,903
519,23,614
519,24,831
519,25,359
520,1,0
520,2,0
520,3,0
520,4,0
520,5,0
520,6,0
520,7,0
520,8,5
520,9,7
520,10,0
520,11,3
520,12,11
520,13,16
520,14,0
520,15,6
520,16,15
520,17,22
520,18,28
520,19,126
520,20,184
520,21,194
520,22,366
520,23,346
520,24,182
520,25,344
521,1,0
521,2,0
521,3,0
521,4,0
521,5,0
521,6,0
521,7,47
521,8,60
521,9,142
521,10,220
521,11,358
521,12,418
521,13,830
521,14,1009
521,15,1655
521,16,2293
521,17,2170
521,18,2223
521,19,2274
521,20,2088
521,21,2026
521,22,2881
521,23,2310
521,24,1816
521,25,2686
522,1,0
522,2,0
522,3,0
522,4,0
522,5,0
522,6,0
522,7,11
522,8,47
522,9,54
522,10,166
522,11,175
522,12,132
522,13,162
522,14,166
522,15,159
522,16,94
522,17,268
522,18,407
522,19,481
522,20,323
522,21,492
522,22,195
522,23,264
522,24,300
522,25,327
523,1,0
523,2,0
523,3,0
523,4,0
523,5,0
523,6,0
523,7,0
523,8,2
523,9,3
523,10,2
523,11,17
523,12,61
523,13,66
523,14,74
523,15,39
523,16,49
523,17,98
523,18,170
523,19,176
523,20,141
523,21,152
523,22,182
523,23,116
523,24,82
523,25,152
524,1,0
524,2,0
524,3,0
524,4,0
524,5,0
524,6,0
524,7,0
524,8,2
524,9,5
524,10,0
524,11,1
524,12,2
524,13,20
524,14,39
524,15,21
524,16,12
524,17,21
524,18,102
524,19,170
524,20,186
524,21,308
524,22,260
524,23,369
524,24,539
524,25,866
525,1,0
525,2,0
525,3,0
525,4,0
525,5,0
525,6,0
525,7,21
525,8,21
525,9,10
525,10,3
525,11,13
525,12,16
525,13,17
525,14,17
525,15,33
525,16,34
525,17,34
525,18,51
525,19,93
525,20,112
525,21,151
525,22,240
525,23,279
525,24,211
525,25,239
526,1,0
526,2,0
526,3,0
526,4,0
526,5,0
526,6,0
526,7,1
526,8,23
526,9,0
526,10,17
526,11,8
526,12,11
526,13,21
526,14,25
526,15,48
526,16,59
526,17,143
526,18,141
526,19,345
526,20,292
526,21,416
526,22,476
526,23,658
526,24,701
526,25,1033
527,1,0
527,2,0
527,3,0
527,4,0
527,5,0
527,6,0
527,7,0
527,8,1
527,9,0
527,10,2
527,11,8
527,12,9
527,13,1
527,14,5
527,15,7
527,16,15
527,17,10
527,18,3
527,19,23
527,20,10
527,21,33
527,22,54
527,23,32
527,24,41
527,25,39
528,1,0
528,2,0
528,3,0
528,4,0
528,5,0
528,6,0
528,7,0
528,8,0
528,9,0
528,10,0
528,11,1
528,12,4
528,13,0
528,14,19
528,15,19
528,16,47
528,17,48
528,18,218
528,19,324
528,20,191
528,21,62
528,22,100
528,23,112
528,24,191
528,25,342
529,1,0
529,2,0
529,3,0
529,4,0
529,5,0
529,6,0
529,7,2
529,8,-1
529,9,4
529,10,16
529,11,35
529,12,21
529,13,3
529,14,3
529,15,7
529,16,27
529,17,68
529,18,123
529,19,132
529,20,230
529,21,283
529,22,437
529,23,583
529,24,514
529,25,714
530,1,0
530,2,0
530,3,0
530,4,0
530,5,0
530,6,0
530,7,0
530,8,5
530,9,5
530,10,4
530,11,27
530,12,19
530,13,35
530,14,18
530,15,13
530,16,24
530,17,43
530,18,121
530,19,308
530,20,267
530,21,659
530,22,499
530,23,764
530,24,678
530,25,772
531,1,0
531,2,0
531,3,0
531,4,0
531,5,0
531,6,0
531,7,0
531,8,17
531,9,2
531,10,7
531,11,7
531,12,60
531,13,201
531,14,35
531,15,26
531,16,40
531,17,70
531,18,218
531,19,283
531,20,254
531,21,218
531,22,648
531,23,843
531,24,1299
531,25,1261
532,1,0
532,2,0
532,3,0
532,4,0
532,5,0
532,6,0
532,7,4
532,8,3
532,9,14
532,10,33
532,11,7
532,12,20
532,13,14
532,14,28
532,15,24
532,16,71
532,17,37
532,18,71
532,19,134
532,20,134
532,21,66
532,22,88
532,23,101
532,24,107
532,25,148
533,1,0
533,2,0
533,3,0
533,4,0
533,5,0
533,6,0
533,7,0
533,8,0
533,9,2
533,10,6
533,11,19
533,12,45
533,13,39
533,14,57
533,15,87
533,16,79
533,17,141
533,18,307
533,19,229
533,20,499
533,21,240
533,22,237
533,23,488
533,24,713
533,25,676
534,1,0
534,2,0
534,3,0
534,4,0
534,5,0
534,6,0
534,7,0
534,8,4
534,9,0
534,10,3
534,11,28
534,12,26
534,13,52
534,14,29
534,15,38
534,16,19
534,17,20
534,18,24
534,19,43
534,20,109
534,21,131
534,22,176
534,23,150
534,24,314
534,25,254
535,1,0
535,2,0
535,3,0
535,4,0
535,5,0
535,6,0
535,7,25
535,8,10
535,9,4
535,10,7
535,11,11
535,12,8
535,13,23
535,14,57
535,15,69
535,16,79
535,17,209
535,18,317
535,19,414
535,20,491
535,21,734
535,22,1058
535,23,1131
535,24,1156
535,25,1190
536,1,0
536,2,0
536,3,0
536,4,0
536,5,0
536,6,0
536,7,11
536,8,8
536,9,54
536,10,90
536,11,44
536,12,33
536,13,44
536,14,79
536,15,168
536,16,401
536,17,726
536,18,1890
536,19,2313
536,20,3464
536,21,3344
536,22,3664
536,23,2317
536,24,1952
536,25,1683
537,1,0
537,2,0
537,3,0
537,4,0
537,5,0
537,6,0
537,7,0
537,8,0
537,9,1
537,10,4
537,11,22
537,12,15
537,13,19
537,14,33
537,15,46
537,16,3
537,17,16
537,18,22
537,19,14
537,20,18
537,21,59
537,22,26
537,23,75
537,24,90
537,25,274
538,1,0
538,2,0
538,3,0
538,4,0
538,5,0
538,6,0
538,7,4
538,8,93
538,9,35
538,10,0
538,11,1
538,12,3
538,13,2
538,14,5
538,15,11
538,16,6
538,17,7
538,18,30
538,19,92
538,20,201
538,21,189
538,22,203
538,23,234
538,24,145
538,25,133
539,1,0
539,2,0
539,3,0
539,4,0
539,5,0
539,6,0
539,7,0
539,8,0
539,9,0
539,10,0
539,11,0
539,12,53
539,13,10
539,14,21
539,15,78
539,16,88
539,17,42
539,18,32
539,19,6
539,20,1
539,21,0
539,22,12
539,23,2
539,24,2
539,25,0
540,1,0
540,2,0
540,3,0
540,4,0
540,5,0
540,6,0
540,7,0
540,8,0
540,9,0
540,10,0
540,11,0
540,12,1
540,13,0
540,14,0
540,15,1
540,16,8
540,17,4
540,18,4
540,19,1
540,20,10
540,21,3
540,22,0
540,23,0
540,24,1
540,25,1
541,1,0
541,2,0
541,3,0
541,4,0
541,5,0
541,6,0
541,7,1
541,8,1
541,9,2
541,10,35
541,11,5
541,12,4
541,13,32
541,14,20
541,15,19
541,16,22
541,17,36
541,18,31
541,19,172
541,20,388
541,21,281
541,22,467
541,23,321
541,24,365
541,25,349
542,1,0
542,2,0
542,3,0
542,4,0
542,5,0
542,6,0
542,7,0
542,8,0
542,9,0
542,10,2
542,11,19
542,12,23
542,13,7
542,14,13
542,15,1
542,16,2
542,17,3
542,18,10
542,19,25
542,20,45
542,21,43
542,22,20
542,23,13
542,24,71
542,25,119
543,1,0
543,2,0
543,3,0
543,4,0
543,5,0
543,6,0
543,7,0
543,8,0
543,9,1
543,10,2
543,11,3
543,12,3
543,13,2
543,14,0
543,15,0
543,16,7
543,17,3
543,18,6
543,19,9
543,20,44
543,21,46
543,22,58
543,23,68
543,24,55
543,25,25
544,1,0
544,2,0
544,3,0
544,4,0
544,5,0
544,6,0
544,7,5
544,8,0
544,9,2
544,10,4
544,11,8
544,12,10
544,13,14
544,14,76
544,15,97
544,16,401
544,17,365
544,18,676
544,19,1593
544,20,2262
544,21,2536
544,22,3147
544,23,4406
544,24,5767
544,25,6607
545,1,0
545,2,0
545,3,0
545,4,0
545,5,0
545,6,0
545,7,0
545,8,2
545,9,0
545,10,8
545,11,1
545,12,1
545,13,0
545,14,0
545,15,1
545,16,59
545,17,71
545,18,12
545,19,9
545,20,10
545,21,22
545,22,48
545,23,98
545,24,108
545,25,61
546,1,0
546,2,0
546,3,0
546,4,0
546,5,0
546,6,0
546,7,3
546,8,2
546,9,9
546,10,39
546,11,19
546,12,9
546,13,7
546,14,13
546,15,4
546,16,9
546,17,12
546,18,27
546,19,72
546,20,217
546,21,318
546,22,278
546,23,314
546,24,341
546,25,422
547,1,0
547,2,0
547,3,0
547,4,0
547,5,0
547,6,0
547,7,5
547,8,9
547,9,18
547,10,31
547,11,24
547,12,31
547,13,23
547,14,38
547,15,76
547,16,92
547,17,205
547,18,305
547,19,624
547,20,1133
547,21,1245
547,22,1507
547,23,1572
547,24,2014
547,25,2333
548,1,0
548,2,0
548,3,0
548,4,0
548,5,0
548,6,0
548,7,0
548,8,1
548,9,5
548,10,7
548,11,31
548,12,50
548,13,64
548,14,154
548,15,250
548,16,268
548,17,368
548,18,482
548,19,688
548,20,833
548,21,1246
548,22,1902
548,23,2486
548,24,2970
548,25,2653
549,1,0
549,2,0
549,3,0
549,4,0
549,5,0
549,6,0
549,7,0
549,8,4
549,9,2
549,10,13
549,11,2
549,12,9
549,13,20
549,14,18
549,15,62
549,16,163
549,17,276
549,18,371
549,19,563
549,20,754
549,21,792
549,22,940
549,23,923
549,24,962
549,25,703
550,1,0
550,2,0
550,3,0
550,4,0
550,5,0
550,6,0
550,7,4
550,8,6
550,9,2
550,10,10
550,11,45
550,12,51
550,13,91
550,14,100
550,15,117
550,16,105
550,17,111
550,18,197
550,19,352
550,20,344
550,21,269
550,22,222
550,23,249
550,24,287
550,25,242
551,1,0
551,2,0
551,3,0
551,4,0
551,5,0
551,6,0
551,7,0
551,8,0
551,9,0
551,10,6
551,11,32
551,12,30
551,13,36
551,14,4
551,15,12
551,16,4
551,17,18
551,18,10
551,19,18
551,20,48
551,21,47
551,22,56
551,23,22
551,24,66
551,25,71
552,1,0
552,2,0
552,3,0
552,4,0
552,5,0
552,6,0
552,7,287
552,8,886
552,9,1422
552,10,1700
552,11,2190
552,12,1752
552,13,2433
552,14,3564
552,15,4475
552,16,7195
552,17,10400
552,18,14219
552,19,21432
552,20,18923
552,21,18058
552,22,17530
552,23,20153
552,24,21777
552,25,25111
553,1,0
553,2,0
553,3,0
553,4,0
553,5,0
553,6,0
553,7,0
553,8,4
553,9,7
553,10,13
553,11,53
553,12,44
553,13,9
553,14,18
553,15,14
553,16,20
553,17,36
553,18,113
553,19,256
553,20,377
553,21,444
553,22,465
553,23,428
553,24,332
553,25,418
554,1,0
554,2,0
554,3,0
554,4,0
554,5,0
554,6,0
554,7,0
554,8,22
554,9,7
554,10,1
554,11,44
554,12,43
554,13,60
554,14,45
554,15,62
554,16,78
554,17,111
554,18,270
554,19,503
554,20,290
554,21,816
554,22,1115
554,23,1263
554,24,1198
554,25,1103
555,1,0
555,2,0
555,3,0
555,4,0
555,5,0
555,6,0
555,7,0
555,8,0
555,9,17
555,10,47
555,11,22
555,12,13
555,13,48
555,14,63
555,15,37
555,16,43
555,17,62
555,18,45
555,19,188
555,20,217
555,21,415
555,22,430
555,23,787
555,24,901
555,25,970
556,1,0
556,2,0
556,3,0
556,4,0
556,5,0
556,6,0
556,7,1
556,8,1
556,9,27
556,10,7
556,11,36
556,12,64
556,13,84
556,14,35
556,15,33
556,16,22
556,17,53
556,18,126
556,19,328
556,20,467
556,21,569
556,22,803
556,23,728
556,24,485
556,25,583
557,1,0
557,2,0
557,3,0
557,4,0
557,5,0
557,6,0
557,7,0
557,8,0
557,9,0
557,10,0
557,11,1
557,12,61
557,13,22
557,14,3
557,15,0
557,16,12
557,17,16
557,18,7
557,19,50
557,20,78
557,21,58
557,22,232
557,23,185
557,24,523
557,25,390
558,1,0
558,2,0
558,3,0
558,4,0
558,5,0
558,6,0
558,7,1
558,8,3
558,9,4
558,10,11
558,11,10
558,12,2
558,13,33
558,14,14
558,15,7
558,16,16
558,17,30
558,18,72
558,19,130
558,20,213
558,21,196
558,22,199
558,23,150
558,24,268
558,25,292
559,1,0
559,2,0
559,3,0
559,4,0
559,5,0
559,6,0
559,7,0
559,8,0
559,9,0
559,10,66
559,11,68
559,12,224
559,13,25
559,14,46
559,15,34
559,16,96
559,17,111
559,18,294
559,19,607
559,20,811
559,21,1209
559,22,1315
559,23,880
559,24,1091
559,25,1280
560,1,0
560,2,0
560,3,0
560,4,0
560,5,0
560,6,0
560,7,19
560,8,150
560,9,188
560,10,202
560,11,426
560,12,369
560,13,370
560,14,618
560,15,1119
560,16,2067
560,17,2425
560,18,2831
560,19,3248
560,20,2866
560,21,2752
560,22,3297
560,23,3197
560,24,3057
560,25,4784
561,1,0
561,2,0
561,3,0
561,4,0
561,5,0
561,6,0
561,7,0
561,8,0
561,9,0
561,10,9
561,11,4
561,12,32
561,13,17
561,14,21
561,15,24
561,16,25
561,17,14
561,18,17
561,19,31
561,20,29
561,21,99
561,22,252
561,23,324
561,24,634
561,25,861
562,1,0
562,2,0
562,3,0
562,4,0
562,5,0
562,6,0
562,7,0
562,8,1
562,9,0
562,10,1
562,11,5
562,12,21
562,13,94
562,14,68
562,15,65
562,16,151
562,17,226
562,18,489
562,19,861
562,20,1057
562,21,934
562,22,1211
562,23,1935
562,24,3182
562,25,5194
563,1,0
563,2,0
563,3,0
