Date,State,District,Cases
2020-04-23 00:00:00,UT,684,0
2020-04-24 00:00:00,UT,684,0
2020-04-25 00:00:00,UT,684,0
2020-04-26 00:00:00,UT,684,0
2020-04-27 00:00:00,UT,684,0
2020-04-28 00:00:00,UT,684,0
2020-04-29 00:00:00,UT,684,1
2020-04-30 00:00:00,UT,684,2
2020-05-01 00:00:00,UT,684,0
2020-05-02 00:00:00,UT,684,0
2020-05-03 00:00:00,UT,684,1
2020-05-04 00:00:00,UT,684,0
2020-05-05 00:00:00,UT,684,0
2020-05-06 00:00:00,UT,684,0
2020-05-07 00:00:00,UT,684,0
2020-05-08 00:00:00,UT,684,1
2020-05-09 00:00:00,UT,684,4
2020-05-10 00:00:00,UT,684,0
2020-05-11 00:00:00,UT,684,0
2020-05-12 00:00:00,UT,684,0
2020-05-13 00:00:00,UT,684,0
2020-05-14 00:00:00,UT,684,3
2020-05-15 00:00:00,UT,684,0
2020-05-16 00:00:00,UT,684,4
2020-05-17 00:00:00,UT,684,0
2020-05-18 00:00:00,UT,684,0
2020-05-19 00:00:00,UT,684,3
2020-05-20 00:00:00,UT,684,4
2020-05-21 00:00:00,UT,684,2
2020-05-22 00:00:00,UT,684,2
2020-05-23 00:00:00,UT,684,3
2020-05-24 00:00:00,UT,684,9
2020-05-25 00:00:00,UT,684,5
2020-05-26 00:00:00,UT,684,2
2020-05-27 00:00:00,UT,684,7
2020-05-28 00:00:00,UT,684,0
2020-05-29 00:00:00,UT,684,5
2020-05-30 00:00:00,UT,684,0
2020-05-31 00:00:00,UT,684,20
2020-06-01 00:00:00,UT,684,0
2020-06-02 00:00:00,UT,684,0
2020-06-03 00:00:00,UT,684,1
2020-06-04 00:00:00,UT,684,1
2020-06-05 00:00:00,UT,684,1
2020-06-06 00:00:00,UT,684,3
2020-06-07 00:00:00,UT,684,2
2020-06-08 00:00:00,UT,684,1
2020-06-09 00:00:00,UT,684,0
2020-06-10 00:00:00,UT,684,4
2020-06-11 00:00:00,UT,684,4
2020-06-12 00:00:00,UT,684,9
2020-06-13 00:00:00,UT,684,5
2020-06-14 00:00:00,UT,684,1
2020-06-15 00:00:00,UT,684,0
2020-06-16 00:00:00,UT,684,8
2020-06-17 00:00:00,UT,684,3
2020-06-18 00:00:00,UT,684,0
2020-06-19 00:00:00,UT,684,0
2020-06-20 00:00:00,UT,684,12
2020-06-21 00:00:00,UT,684,0
2020-06-22 00:00:00,UT,684,15
2020-06-23 00:00:00,UT,684,26
2020-06-24 00:00:00,UT,684,26
2020-06-25 00:00:00,UT,684,11
2020-06-26 00:00:00,UT,684,13
2020-06-27 00:00:00,UT,684,1
2020-06-28 00:00:00,UT,684,0
2020-06-29 00:00:00,UT,684,2
2020-06-30 00:00:00,UT,684,28
2020-07-01 00:00:00,UT,684,2
2020-07-02 00:00:00,UT,684,16
2020-07-03 00:00:00,UT,684,12
2020-07-04 00:00:00,UT,684,17
2020-07-05 00:00:00,UT,684,4
2020-07-06 00:00:00,UT,684,20
2020-07-07 00:00:00,UT,684,25
2020-07-08 00:00:00,UT,684,3
2020-07-09 00:00:00,UT,684,3
2020-07-10 00:00:00,UT,684,41
2020-07-11 00:00:00,UT,684,14
2020-07-12 00:00:00,UT,684,40
2020-07-13 00:00:00,UT,684,38
2020-07-14 00:00:00,UT,684,34
2020-07-15 00:00:00,UT,684,6
2020-07-16 00:00:00,UT,684,91
2020-07-17 00:00:00,UT,684,46
2020-07-18 00:00:00,UT,684,45
2020-07-19 00:00:00,UT,684,13
2020-07-20 00:00:00,UT,684,0
2020-07-21 00:00:00,UT,684,34
2020-07-22 00:00:00,UT,684,98
2020-07-23 00:00:00,UT,684,0
2020-07-24 00:00:00,UT,684,90
2020-07-25 00:00:00,UT,684,23
2020-07-26 00:00:00,UT,684,51
2020-07-27 00:00:00,UT,684,30
2020-07-28 00:00:00,UT,684,108
2020-07-29 00:00:00,UT,684,81
2020-07-30 00:00:00,UT,684,3
2020-07-31 00:00:00,UT,684,5
2020-08-01 00:00:00,UT,684,30
2020-08-02 00:00:00,UT,684,10
2020-08-03 00:00:00,UT,684,1
2020-08-04 00:00:00,UT,684,63
2020-08-05 00:00:00,UT,684,36
2020-08-06 00:00:00,UT,684,56
2020-08-07 00:00:00,UT,684,85
2020-08-08 00:00:00,UT,684,171
2020-08-09 00:00:00,UT,684,19
2020-08-10 00:00:00,UT,684,110
2020-08-11 00:00:00,UT,684,32
2020-08-12 00:00:00,UT,684,119
2020-08-13 00:00:00,UT,684,192
2020-08-14 00:00:00,UT,684,24
2020-08-15 00:00:00,UT,684,23
2020-08-16 00:00:00,UT,684,21
2020-08-17 00:00:00,UT,684,38
2020-08-18 00:00:00,UT,684,105
2020-08-19 00:00:00,UT,684,7
2020-08-20 00:00:00,UT,684,125
2020-08-21 00:00:00,UT,684,106
2020-08-22 00:00:00,UT,684,81
2020-08-23 00:00:00,UT,684,249
2020-08-24 00:00:00,UT,684,124
2020-08-25 00:00:00,UT,684,90
2020-08-26 00:00:00,UT,684,64
2020-08-27 00:00:00,UT,684,77
2020-08-28 00:00:00,UT,684,72
2020-08-29 00:00:00,UT,684,138
2020-08-30 00:00:00,UT,684,183
2020-08-31 00:00:00,UT,684,58
2020-09-01 00:00:00,UT,684,79
2020-09-02 00:00:00,UT,684,112
2020-09-03 00:00:00,UT,684,194
2020-09-04 00:00:00,UT,684,63
2020-09-05 00:00:00,UT,684,175
2020-03-15 00:00:00,OR,176,0
2020-03-16 00:00:00,OR,176,0
2020-03-17 00:00:00,OR,176,0
2020-03-18 00:00:00,OR,176,0
2020-03-19 00:00:00,OR,176,0
2020-03-20 00:00:00,OR,176,0
2020-03-21 00:00:00,OR,176,0
2020-03-22 00:00:00,OR,176,0
2020-03-23 00:00:00,OR,176,0
2020-03-24 00:00:00,OR,176,0
2020-03-25 00:00:00,OR,176,0
2020-03-26 00:00:00,OR,176,0
2020-03-27 00:00:00,OR,176,0
2020-03-28 00:00:00,OR,176,0
2020-03-29 00:00:00,OR,176,0
2020-03-30 00:00:00,OR,176,0
2020-03-31 00:00:00,OR,176,0
2020-04-01 00:00:00,OR,176,0
2020-04-02 00:00:00,OR,176,0
2020-04-03 00:00:00,OR,176,0
2020-04-04 00:00:00,OR,176,0
2020-04-05 00:00:00,OR,176,0
2020-04-06 00:00:00,OR,176,0
2020-04-07 00:00:00,OR,176,0
2020-04-08 00:00:00,OR,176,0
2020-04-09 00:00:00,OR,176,0
2020-04-10 00:00:00,OR,176,0
2020-04-11 00:00:00,OR,176,0
2020-04-12 00:00:00,OR,176,0
2020-04-13 00:00:00,OR,176,0
2020-04-14 00:00:00,OR,176,0
2020-04-15 00:00:00,OR,176,0
2020-04-16 00:00:00,OR,176,0
2020-04-17 00:00:00,OR,176,0
2020-04-18 00:00:00,OR,176,0
2020-04-19 00:00:00,OR,176,0
2020-04-20 00:00:00,OR,176,0
2020-04-21 00:00:00,OR,176,0
2020-04-22 00:00:00,OR,176,0
2020-04-23 00:00:00,OR,176,0
2020-04-24 00:00:00,OR,176,0
2020-04-25 00:00:00,OR,176,0
2020-04-26 00:00:00,OR,176,0
2020-04-27 00:00:00,OR,176,3
2020-04-28 00:00:00,OR,176,0
2020-04-29 00:00:00,OR,176,0
2020-04-30 00:00:00,OR,176,0
2020-05-01 00:00:00,OR,176,0
2020-05-02 00:00:00,OR,176,0
2020-05-03 00:00:00,OR,176,0
2020-05-04 00:00:00,OR,176,2
2020-05-05 00:00:00,OR,176,0
2020-05-06 00:00:00,OR,176,0
2020-05-07 00:00:00,OR,176,0
2020-05-08 00:00:00,OR,176,3
2020-05-09 00:00:00,OR,176,1
2020-05-10 00:00:00,OR,176,6
2020-05-11 00:00:00,OR,176,0
2020-05-12 00:00:00,OR,176,0
2020-05-13 00:00:00,OR,176,0
2020-05-14 00:00:00,OR,176,15
2020-05-15 00:00:00,OR,176,0
2020-05-16 00:00:00,OR,176,0
2020-05-17 00:00:00,OR,176,28
2020-05-18 00:00:00,OR,176,0
2020-05-19 00:00:00,OR,176,21
2020-05-20 00:00:00,OR,176,0
2020-05-21 00:00:00,OR,176,0
2020-05-22 00:00:00,OR,176,3
2020-05-23 00:00:00,OR,176,0
2020-05-24 00:00:00,OR,176,0
2020-05-25 00:00:00,OR,176,8
2020-05-26 00:00:00,OR,176,0
2020-05-27 00:00:00,OR,176,0
2020-05-28 00:00:00,OR,176,0
2020-05-29 00:00:00,OR,176,0
2020-05-30 00:00:00,OR,176,7
2020-05-31 00:00:00,OR,176,0
2020-06-01 00:00:00,OR,176,7
2020-06-02 00:00:00,OR,176,0
2020-06-03 00:00:00,OR,176,3
2020-06-04 00:00:00,OR,176,9
2020-06-05 00:00:00,OR,176,4
2020-06-06 00:00:00,OR,176,4
2020-06-07 00:00:00,OR,176,0
2020-06-08 00:00:00,OR,176,11
2020-06-09 00:00:00,OR,176,0
2020-06-10 00:00:00,OR,176,1
2020-06-11 00:00:00,OR,176,0
2020-06-12 00:00:00,OR,176,0
2020-06-13 00:00:00,OR,176,5
2020-06-14 00:00:00,OR,176,1
2020-06-15 00:00:00,OR,176,19
2020-06-16 00:00:00,OR,176,0
2020-06-17 00:00:00,OR,176,0
2020-06-18 00:00:00,OR,176,3
2020-06-19 00:00:00,OR,176,0
2020-06-20 00:00:00,OR,176,5
2020-06-21 00:00:00,OR,176,11
2020-06-22 00:00:00,OR,176,4
2020-06-23 00:00:00,OR,176,0
2020-06-24 00:00:00,OR,176,0
2020-06-25 00:00:00,OR,176,0
2020-06-26 00:00:00,OR,176,25
2020-06-27 00:00:00,OR,176,0
2020-06-28 00:00:00,OR,176,1
2020-06-29 00:00:00,OR,176,2
2020-06-30 00:00:00,OR,176,4
2020-07-01 00:00:00,OR,176,0
2020-07-02 00:00:00,OR,176,0
2020-07-03 00:00:00,OR,176,1
2020-07-04 00:00:00,OR,176,12
2020-07-05 00:00:00,OR,176,16
2020-07-06 00:00:00,OR,176,12
2020-07-07 00:00:00,OR,176,1
2020-07-08 00:00:00,OR,176,2
2020-07-09 00:00:00,OR,176,2
2020-07-10 00:00:00,OR,176,2
2020-07-11 00:00:00,OR,176,2
2020-07-12 00:00:00,OR,176,11
2020-07-13 00:00:00,OR,176,2
2020-07-14 00:00:00,OR,176,1
2020-07-15 00:00:00,OR,176,1
2020-07-16 00:00:00,OR,176,7
2020-07-17 00:00:00,OR,176,10
2020-07-18 00:00:00,OR,176,3
2020-07-19 00:00:00,OR,176,5
2020-07-20 00:00:00,OR,176,58
2020-07-21 00:00:00,OR,176,12
2020-07-22 00:00:00,OR,176,1
2020-07-23 00:00:00,OR,176,30
2020-07-24 00:00:00,OR,176,60
2020-07-25 00:00:00,OR,176,28
2020-07-26 00:00:00,OR,176,10
2020-07-27 00:00:00,OR,176,25
2020-07-28 00:00:00,OR,176,2
2020-07-29 00:00:00,OR,176,4
2020-07-30 00:00:00,OR,176,53
2020-07-31 00:00:00,OR,176,1
2020-08-01 00:00:00,OR,176,20
2020-08-02 00:00:00,OR,176,25
2020-08-03 00:00:00,OR,176,25
2020-08-04 00:00:00,OR,176,40
2020-08-05 00:00:00,OR,176,22
2020-08-06 00:00:00,OR,176,66
2020-08-07 00:00:00,OR,176,50
2020-08-08 00:00:00,OR,176,2
2020-08-09 00:00:00,OR,176,58
2020-08-10 00:00:00,OR,176,70
2020-08-11 00:00:00,OR,176,83
2020-08-12 00:00:00,OR,176,50
2020-08-13 00:00:00,OR,176,65
2020-08-14 00:00:00,OR,176,118
2020-08-15 00:00:00,OR,176,102
2020-08-16 00:00:00,OR,176,107
2020-08-17 00:00:00,OR,176,104
2020-08-18 00:00:00,OR,176,73
2020-08-19 00:00:00,OR,176,47
2020-08-20 00:00:00,OR,176,107
2020-08-21 00:00:00,OR,176,89
2020-08-22 00:00:00,OR,176,77
2020-08-23 00:00:00,OR,176,92
2020-08-24 00:00:00,OR,176,66
2020-08-25 00:00:00,OR,176,58
2020-08-26 00:00:00,OR,176,114
2020-08-27 00:00:00,OR,176,82
2020-08-28 00:00:00,OR,176,51
2020-08-29 00:00:00,OR,176,76
2020-08-30 00:00:00,OR,176,40
2020-08-31 00:00:00,OR,176,47
2020-09-01 00:00:00,OR,176,94
2020-09-02 00:00:00,OR,176,87
2020-09-03 00:00:00,OR,176,186
2020-09-04 00:00:00,OR,176,138
2020-09-05 00:00:00,OR,176,50
2020-03-15 00:00:00,OR,392,0
2020-03-16 00:00:00,OR,392,0
2020-03-17 00:00:00,OR,392,0
2020-03-18 00:00:00,OR,392,0
2020-03-19 00:00:00,OR,392,0
2020-03-20 00:00:00,OR,392,0
2020-03-21 00:00:00,OR,392,0
2020-03-22 00:00:00,OR,392,0
2020-03-23 00:00:00,OR,392,0
2020-03-24 00:00:00,OR,392,0
2020-03-25 00:00:00,OR,392,0
2020-03-26 00:00:00,OR,392,0
2020-03-27 00:00:00,OR,392,0
2020-03-28 00:00:00,OR,392,0
2020-03-29 00:00:00,OR,392,0
2020-03-30 00:00:00,OR,392,0
2020-03-31 00:00:00,OR,392,0
2020-04-01 00:00:00,OR,392,0
2020-04-02 00:00:00,OR,392,0
2020-04-03 00:00:00,OR,392,0
2020-04-04 00:00:00,OR,392,0
2020-04-05 00:00:00,OR,392,0
2020-04-06 00:00:00,OR,392,0
2020-04-07 00:00:00,OR,392,0
2020-04-08 00:00:00,OR,392,0
2020-04-09 00:00:00,OR,392,0
2020-04-10 00:00:00,OR,392,0
2020-04-11 00:00:00,OR,392,0
2020-04-12 00:00:00,OR,392,0
2020-04-13 00:00:00,OR,392,0
2020-04-14 00:00:00,OR,392,0
2020-04-15 00:00:00,OR,392,0
2020-04-16 00:00:00,OR,392,0
2020-04-17 00:00:00,OR,392,0
2020-04-18 00:00:00,OR,392,0
2020-04-19 00:00:00,OR,392,0
2020-04-20 00:00:00,OR,392,0
2020-04-21 00:00:00,OR,392,0
2020-04-22 00:00:00,OR,392,0
2020-04-23 00:00:00,OR,392,0
2020-04-24 00:00:00,OR,392,0
2020-04-25 00:00:00,OR,392,0
2020-04-26 00:00:00,OR,392,0
2020-04-27 00:00:00,OR,392,0
2020-04-28 00:00:00,OR,392,0
2020-04-29 00:00:00,OR,392,0
2020-04-30 00:00:00,OR,392,0
2020-05-01 00:00:00,OR,392,0
2020-05-02 00:00:00,OR,392,0
2020-05-03 00:00:00,OR,392,0
2020-05-04 00:00:00,OR,392,0
2020-05-05 00:00:00,OR,392,0
2020-05-06 00:00:00,OR,392,1
2020-05-07 00:00:00,OR,392,0
2020-05-08 00:00:00,OR,392,5
2020-05-09 00:00:00,OR,392,0
2020-05-10 00:00:00,OR,392,0
2020-05-11 00:00:00,OR,392,1
2020-05-12 00:00:00,OR,392,0
2020-05-13 00:00:00,OR,392,0
2020-05-14 00:00:00,OR,392,13
2020-05-15 00:00:00,OR,392,4
2020-05-16 00:00:00,OR,392,0
2020-05-17 00:00:00,OR,392,1
2020-05-18 00:00:00,OR,392,3
2020-05-19 00:00:00,OR,392,8
2020-05-20 00:00:00,OR,392,2
2020-05-21 00:00:00,OR,392,0
2020-05-22 00:00:00,OR,392,0
2020-05-23 00:00:00,OR,392,0
2020-05-24 00:00:00,OR,392,0
2020-05-25 00:00:00,OR,392,15
2020-05-26 00:00:00,OR,392,6
2020-05-27 00:00:00,OR,392,0
2020-05-28 00:00:00,OR,392,0
2020-05-29 00:00:00,OR,392,0
2020-05-30 00:00:00,OR,392,10
2020-05-31 00:00:00,OR,392,18
2020-06-01 00:00:00,OR,392,50
2020-06-02 00:00:00,OR,392,13
2020-06-03 00:00:00,OR,392,9
2020-06-04 00:00:00,OR,392,0
2020-06-05 00:00:00,OR,392,2
2020-06-06 00:00:00,OR,392,0
2020-06-07 00:00:00,OR,392,3
2020-06-08 00:00:00,OR,392,1
2020-06-09 00:00:00,OR,392,2
2020-06-10 00:00:00,OR,392,1
2020-06-11 00:00:00,OR,392,1
2020-06-12 00:00:00,OR,392,0
2020-06-13 00:00:00,OR,392,4
2020-06-14 00:00:00,OR,392,1
2020-06-15 00:00:00,OR,392,0
2020-06-16 00:00:00,OR,392,9
2020-06-17 00:00:00,OR,392,1
2020-06-18 00:00:00,OR,392,7
2020-06-19 00:00:00,OR,392,0
2020-06-20 00:00:00,OR,392,5
2020-06-21 00:00:00,OR,392,5
2020-06-22 00:00:00,OR,392,10
2020-06-23 00:00:00,OR,392,7
2020-06-24 00:00:00,OR,392,0
2020-06-25 00:00:00,OR,392,3
2020-06-26 00:00:00,OR,392,6
2020-06-27 00:00:00,OR,392,6
2020-06-28 00:00:00,OR,392,0
2020-06-29 00:00:00,OR,392,8
2020-06-30 00:00:00,OR,392,4
2020-07-01 00:00:00,OR,392,4
2020-07-02 00:00:00,OR,392,0
2020-07-03 00:00:00,OR,392,2
2020-07-04 00:00:00,OR,392,11
2020-07-05 00:00:00,OR,392,5
2020-07-06 00:00:00,OR,392,5
2020-07-07 00:00:00,OR,392,3
2020-07-08 00:00:00,OR,392,5
2020-07-09 00:00:00,OR,392,3
2020-07-10 00:00:00,OR,392,5
2020-07-11 00:00:00,OR,392,6
2020-07-12 00:00:00,OR,392,2
2020-07-13 00:00:00,OR,392,1
2020-07-14 00:00:00,OR,392,10
2020-07-15 00:00:00,OR,392,9
2020-07-16 00:00:00,OR,392,11
2020-07-17 00:00:00,OR,392,4
2020-07-18 00:00:00,OR,392,8
2020-07-19 00:00:00,OR,392,7
2020-07-20 00:00:00,OR,392,4
2020-07-21 00:00:00,OR,392,13
2020-07-22 00:00:00,OR,392,24
2020-07-23 00:00:00,OR,392,8
2020-07-24 00:00:00,OR,392,9
2020-07-25 00:00:00,OR,392,1
2020-07-26 00:00:00,OR,392,11
2020-07-27 00:00:00,OR,392,9
2020-07-28 00:00:00,OR,392,14
2020-07-29 00:00:00,OR,392,8
2020-07-30 00:00:00,OR,392,14
2020-07-31 00:00:00,OR,392,14
2020-08-01 00:00:00,OR,392,15
2020-08-02 00:00:00,OR,392,22
2020-08-03 00:00:00,OR,392,11
2020-08-04 00:00:00,OR,392,12
2020-08-05 00:00:00,OR,392,37
2020-08-06 00:00:00,OR,392,27
2020-08-07 00:00:00,OR,392,34
2020-08-08 00:00:00,OR,392,14
2020-08-09 00:00:00,OR,392,2
2020-08-10 00:00:00,OR,392,17
2020-08-11 00:00:00,OR,392,27
2020-08-12 00:00:00,OR,392,58
2020-08-13 00:00:00,OR,392,29
2020-08-14 00:00:00,OR,392,6
2020-08-15 00:00:00,OR,392,13
2020-08-16 00:00:00,OR,392,60
2020-08-17 00:00:00,OR,392,27
2020-08-18 00:00:00,OR,392,7
2020-08-19 00:00:00,OR,392,10
2020-08-20 00:00:00,OR,392,57
2020-08-21 00:00:00,OR,392,89
2020-08-22 00:00:00,OR,392,62
2020-08-23 00:00:00,OR,392,43
2020-08-24 00:00:00,OR,392,56
2020-08-25 00:00:00,OR,392,97
2020-08-26 00:00:00,OR,392,76
2020-08-27 00:00:00,OR,392,76
2020-08-28 00:00:00,OR,392,44
2020-08-29 00:00:00,OR,392,77
2020-08-30 00:00:00,OR,392,44
2020-08-31 00:00:00,OR,392,128
2020-09-01 00:00:00,OR,392,128
2020-09-02 00:00:00,OR,392,57
2020-09-03 00:00:00,OR,392,85
2020-09-04 00:00:00,OR,392,51
2020-09-05 00:00:00,OR,392,48
2020-03-15 00:00:00,OR,359,0
2020-03-16 00:00:00,OR,359,0
2020-03-17 00:00:00,OR,359,0
2020-03-18 00:00:00,OR,359,0
2020-03-19 00:00:00,OR,359,0
2020-03-20 00:00:00,OR,359,0
2020-03-21 00:00:00,OR,359,0
2020-03-22 00:00:00,OR,359,0
2020-03-23 00:00:00,OR,359,0
2020-03-24 00:00:00,OR,359,0
2020-03-25 00:00:00,OR,359,0
2020-03-26 00:00:00,OR,359,0
2020-03-27 00:00:00,OR,359,0
2020-03-28 00:00:00,OR,359,0
2020-03-29 00:00:00,OR,359,0
2020-03-30 00:00:00,OR,359,0
2020-03-31 00:00:00,OR,359,0
2020-04-01 00:00:00,OR,359,0
2020-04-02 00:00:00,OR,359,0
2020-04-03 00:00:00,OR,359,0
2020-04-04 00:00:00,OR,359,0
2020-04-05 00:00:00,OR,359,0
2020-04-06 00:00:00,OR,359,0
2020-04-07 00:00:00,OR,359,0
2020-04-08 00:00:00,OR,359,0
2020-04-09 00:00:00,OR,359,0
2020-04-10 00:00:00,OR,359,0
2020-04-11 00:00:00,OR,359,0
2020-04-12 00:00:00,OR,359,0
2020-04-13 00:00:00,OR,359,0
2020-04-14 00:00:00,OR,359,0
2020-04-15 00:00:00,OR,359,0
2020-04-16 00:00:00,OR,359,0
2020-04-17 00:00:00,OR,359,0
2020-04-18 00:00:00,OR,359,0
2020-04-19 00:00:00,OR,359,0
2020-04-20 00:00:00,OR,359,0
2020-04-21 00:00:00,OR,359,0
2020-04-22 00:00:00,OR,359,0
2020-04-23 00:00:00,OR,359,0
2020-04-24 00:00:00,OR,359,0
2020-04-25 00:00:00,OR,359,0
2020-04-26 00:00:00,OR,359,0
2020-04-27 00:00:00,OR,359,0
2020-04-28 00:00:00,OR,359,0
2020-04-29 00:00:00,OR,359,1
2020-04-30 00:00:00,OR,359,0
2020-05-01 00:00:00,OR,359,0
2020-05-02 00:00:00,OR,359,1
2020-05-03 00:00:00,OR,359,0
2020-05-04 00:00:00,OR,359,0
2020-05-05 00:00:00,OR,359,0
2020-05-06 00:00:00,OR,359,0
2020-05-07 00:00:00,OR,359,0
2020-05-08 00:00:00,OR,359,0
2020-05-09 00:00:00,OR,359,0
2020-05-10 00:00:00,OR,359,0
2020-05-11 00:00:00,OR,359,0
2020-05-12 00:00:00,OR,359,0
2020-05-13 00:00:00,OR,359,0
2020-05-14 00:00:00,OR,359,0
2020-05-15 00:00:00,OR,359,0
2020-05-16 00:00:00,OR,359,0
2020-05-17 00:00:00,OR,359,0
2020-05-18 00:00:00,OR,359,0
2020-05-19 00:00:00,OR,359,0
2020-05-20 00:00:00,OR,359,0
2020-05-21 00:00:00,OR,359,0
2020-05-22 00:00:00,OR,359,0
2020-05-23 00:00:00,OR,359,3
2020-05-24 00:00:00,OR,359,0
2020-05-25 00:00:00,OR,359,0
2020-05-26 00:00:00,OR,359,1
2020-05-27 00:00:00,OR,359,0
2020-05-28 00:00:00,OR,359,0
2020-05-29 00:00:00,OR,359,1
2020-05-30 00:00:00,OR,359,0
2020-05-31 00:00:00,OR,359,0
2020-06-01 00:00:00,OR,359,0
2020-06-02 00:00:00,OR,359,0
2020-06-03 00:00:00,OR,359,0
2020-06-04 00:00:00,OR,359,0
2020-06-05 00:00:00,OR,359,0
2020-06-06 00:00:00,OR,359,1
2020-06-07 00:00:00,OR,359,0
2020-06-08 00:00:00,OR,359,0
2020-06-09 00:00:00,OR,359,0
2020-06-10 00:00:00,OR,359,1
2020-06-11 00:00:00,OR,359,4
2020-06-12 00:00:00,OR,359,2
2020-06-13 00:00:00,OR,359,0
2020-06-14 00:00:00,OR,359,2
2020-06-15 00:00:00,OR,359,1
2020-06-16 00:00:00,OR,359,0
2020-06-17 00:00:00,OR,359,1
2020-06-18 00:00:00,OR,359,0
2020-06-19 00:00:00,OR,359,2
2020-06-20 00:00:00,OR,359,0
2020-06-21 00:00:00,OR,359,25
2020-06-22 00:00:00,OR,359,4
2020-06-23 00:00:00,OR,359,3
2020-06-24 00:00:00,OR,359,23
2020-06-25 00:00:00,OR,359,0
2020-06-26 00:00:00,OR,359,4
2020-06-27 00:00:00,OR,359,0
2020-06-28 00:00:00,OR,359,18
2020-06-29 00:00:00,OR,359,2
2020-06-30 00:00:00,OR,359,3
2020-07-01 00:00:00,OR,359,5
2020-07-02 00:00:00,OR,359,10
2020-07-03 00:00:00,OR,359,2
2020-07-04 00:00:00,OR,359,8
2020-07-05 00:00:00,OR,359,0
2020-07-06 00:00:00,OR,359,0
2020-07-07 00:00:00,OR,359,1
2020-07-08 00:00:00,OR,359,4
2020-07-09 00:00:00,OR,359,1
2020-07-10 00:00:00,OR,359,0
2020-07-11 00:00:00,OR,359,31
2020-07-12 00:00:00,OR,359,0
2020-07-13 00:00:00,OR,359,11
2020-07-14 00:00:00,OR,359,6
2020-07-15 00:00:00,OR,359,1
2020-07-16 00:00:00,OR,359,0
2020-07-17 00:00:00,OR,359,24
2020-07-18 00:00:00,OR,359,5
2020-07-19 00:00:00,OR,359,0
2020-07-20 00:00:00,OR,359,14
2020-07-21 00:00:00,OR,359,0
2020-07-22 00:00:00,OR,359,34
2020-07-23 00:00:00,OR,359,3
2020-07-24 00:00:00,OR,359,8
2020-07-25 00:00:00,OR,359,2
2020-07-26 00:00:00,OR,359,6
2020-07-27 00:00:00,OR,359,10
2020-07-28 00:00:00,OR,359,2
2020-07-29 00:00:00,OR,359,12
2020-07-30 00:00:00,OR,359,0
2020-07-31 00:00:00,OR,359,7
2020-08-01 00:00:00,OR,359,7
2020-08-02 00:00:00,OR,359,6
2020-08-03 00:00:00,OR,359,7
2020-08-04 00:00:00,OR,359,3
2020-08-05 00:00:00,OR,359,10
2020-08-06 00:00:00,OR,359,10
2020-08-07 00:00:00,OR,359,30
2020-08-08 00:00:00,OR,359,2
2020-08-09 00:00:00,OR,359,6
2020-08-10 00:00:00,OR,359,9
2020-08-11 00:00:00,OR,359,67
2020-08-12 00:00:00,OR,359,6
2020-08-13 00:00:00,OR,359,8
2020-08-14 00:00:00,OR,359,11
2020-08-15 00:00:00,OR,359,19
2020-08-16 00:00:00,OR,359,30
2020-08-17 00:00:00,OR,359,12
2020-08-18 00:00:00,OR,359,13
2020-08-19 00:00:00,OR,359,18
2020-08-20 00:00:00,OR,359,49
2020-08-21 00:00:00,OR,359,72
2020-08-22 00:00:00,OR,359,63
2020-08-23 00:00:00,OR,359,43
2020-08-24 00:00:00,OR,359,20
2020-08-25 00:00:00,OR,359,15
2020-08-26 00:00:00,OR,359,93
2020-08-27 00:00:00,OR,359,94
2020-08-28 00:00:00,OR,359,43
2020-08-29 00:00:00,OR,359,55
2020-08-30 00:00:00,OR,359,45
2020-08-31 00:00:00,OR,359,85
2020-09-01 00:00:00,OR,359,59
2020-09-02 00:00:00,OR,359,60
2020-09-03 00:00:00,OR,359,80
2020-09-04 00:00:00,OR,359,37
2020-09-05 00:00:00,OR,359,87
2020-03-15 00:00:00,OR,490,0
2020-03-16 00:00:00,OR,490,0
2020-03-17 00:00:00,OR,490,0
2020-03-18 00:00:00,OR,490,0
2020-03-19 00:00:00,OR,490,0
2020-03-20 00:00:00,OR,490,0
2020-03-21 00:00:00,OR,490,0
2020-03-22 00:00:00,OR,490,0
2020-03-23 00:00:00,OR,490,0
2020-03-24 00:00:00,OR,490,0
2020-03-25 00:00:00,OR,490,0
2020-03-26 00:00:00,OR,490,0
2020-03-27 00:00:00,OR,490,0
2020-03-28 00:00:00,OR,490,0
2020-03-29 00:00:00,OR,490,0
2020-03-30 00:00:00,OR,490,0
2020-03-31 00:00:00,OR,490,0
2020-04-01 00:00:00,OR,490,0
2020-04-02 00:00:00,OR,490,0
2020-04-03 00:00:00,OR,490,0
2020-04-04 00:00:00,OR,490,0
2020-04-05 00:00:00,OR,490,0
2020-04-06 00:00:00,OR,490,0
2020-04-07 00:00:00,OR,490,0
2020-04-08 00:00:00,OR,490,0
2020-04-09 00:00:00,OR,490,0
2020-04-10 00:00:00,OR,490,0
2020-04-11 00:00:00,OR,490,0
2020-04-12 00:00:00,OR,490,0
2020-04-13 00:00:00,OR,490,0
2020-04-14 00:00:00,OR,490,0
2020-04-15 00:00:00,OR,490,0
2020-04-16 00:00:00,OR,490,0
2020-04-17 00:00:00,OR,490,0
2020-04-18 00:00:00,OR,490,0
2020-04-19 00:00:00,OR,490,0
2020-04-20 00:00:00,OR,490,0
2020-04-21 00:00:00,OR,490,0
